158	-0.428289	0.0238874
159	-0.386366	0.0474591
160	-0.432508	0.023734
161	-0.390279	0.0341211
162	-0.378466	0.0274403
163	-0.433692	0.0314698
164	-0.351031	0.0458447
165	-0.389108	0.073616
166	-0.448766	0.0216717
167	-0.442426	0.0265698
168	-0.436811	0.0208253
169	-0.407143	0.0245025
170	-0.418734	0.029146
171	-0.311695	0.0817841
172	-0.405862	0.0484443
173	-0.122617	0.203904
174	-0.275488	0.0824108
175	-0.312631	0.104118
176	-0.446423	0.0251273
177	-0.43824	0.0348872
178	-0.432658	0.0226581
179	-0.438025	0.0274743
180	-0.318311	0.0590605
181	-0.419386	0.0364303
182	-0.404627	0.055291
183	-0.439359	0.0201304
184	-0.37657	0.0721828
185	-0.424984	0.02497
186	-0.44289	0.0256016
187	-0.434788	0.0297072
188	-0.366487	0.0384623
189	-0.435846	0.0339593
190	-0.437346	0.0262972
191	-0.433914	0.0354309
192	-0.423822	0.0471679
193	-0.418184	0.0434112
194	-0.424551	0.0466819
195	-0.425354	0.0453932
196	-0.418291	0.0539281
197	-0.427534	0.0499858
198	-0.418076	0.0437672
199	-0.425906	0.0401694
200	-0.428212	0.0372411
201	-0.419476	0.046709
202	-0.41573	0.0475624
203	-0.422613	0.0390988
204	-0.420277	0.0462447
205	-0.428667	0.0430698
206	-0.422721	0.0401433
207	-0.421188	0.0450108
208	-0.419789	0.0434592
209	-0.414658	0.0578338
210	-0.420311	0.0449727
211	-0.415751	0.0545096
212	-0.416296	0.0500764
213	-0.418056	0.0408083
214	-0.423648	0.0424615
215	-0.42155	0.0448646
216	-0.424579	0.0362659
217	-0.428899	0.0392083
218	-0.414144	0.0536228
219	-0.411973	0.0529966
220	-0.424413	0.0549207
221	-0.430234	0.0411126
222	-0.428393	0.0424203
223	-0.42389	0.0428752
224	-0.424178	0.0458068
225	-0.424349	0.0433369
